q1,q2,q3,q4,q5,q6,q7,dq1,dq2,dq3,dq4,dq5,dq6,dq7,ddq1,ddq2,ddq3,ddq4,ddq5,ddq6,ddq7,t_solve
-1.21411,-0.657079,-0.689763,-2.17496,-0.266926,1.51293,-0.0108269,0.138835,0.0201045,0.00876824,-0.0109066,-0.00854638,0.0162945,-0.225523,0.248334,0.0359609,0.0156838,-0.0195087,-0.0152869,0.029146,-0.403394,7.789
-1.21397,-0.657059,-0.689754,-2.17497,-0.266935,1.51295,-0.0110531,0.139083,0.0201405,0.00878393,-0.0109261,-0.00856167,0.0163236,-0.225927,0.248404,0.0359711,0.0156882,-0.0195142,-0.0152912,0.0291541,-0.403508,7.949
-1.21383,-0.657039,-0.689745,-2.17498,-0.266944,1.51296,-0.0112796,0.139332,0.0201764,0.00879962,-0.0109457,-0.00857697,0.0163528,-0.22633,0.248473,0.0359811,0.0156926,-0.0195196,-0.0152955,0.0291623,-0.40362,7.851
-1.21369,-0.657018,-0.689736,-2.17499,-0.266952,1.51298,-0.0115065,0.13958,0.0202124,0.00881532,-0.0109652,-0.00859227,0.016382,-0.226734,0.248542,0.0359911,0.0156969,-0.0195251,-0.0152997,0.0291704,-0.403732,7.794
-1.21355,-0.656998,-0.689728,-2.175,-0.266961,1.513,-0.0117339,0.139829,0.0202484,0.00883102,-0.0109847,-0.00860757,0.0164111,-0.227138,0.248611,0.036001,0.0157012,-0.0195304,-0.015304,0.0291784,-0.403843,7.789
-1.21341,-0.656978,-0.689719,-2.17501,-0.266969,1.51301,-0.0119616,0.140077,0.0202844,0.00884672,-0.0110043,-0.00862288,0.0164403,-0.227542,0.248679,0.0360109,0.0157055,-0.0195358,-0.0153081,0.0291864,-0.403954,7.781
-1.21327,-0.656957,-0.68971,-2.17502,-0.266978,1.51303,-0.0121898,0.140326,0.0203205,0.00886243,-0.0110238,-0.00863819,0.0164695,-0.227946,0.248746,0.0360207,0.0157098,-0.0195411,-0.0153123,0.0291943,-0.404064,7.769
-1.21313,-0.656937,-0.689701,-2.17503,-0.266987,1.51305,-0.0124183,0.140575,0.0203565,0.00887815,-0.0110433,-0.00865351,0.0164987,-0.22835,0.248814,0.0360304,0.0157141,-0.0195464,-0.0153165,0.0292022,-0.404173,7.792
-1.21299,-0.656917,-0.689692,-2.17504,-0.266995,1.51306,-0.0126473,0.140824,0.0203925,0.00889386,-0.0110629,-0.00866883,0.0165279,-0.228754,0.248881,0.0360401,0.0157183,-0.0195516,-0.0153206,0.0292101,-0.404282,7.887
-1.21285,-0.656896,-0.689683,-2.17505,-0.267004,1.51308,-0.0128766,0.141073,0.0204286,0.00890959,-0.0110824,-0.00868415,0.0165571,-0.229159,0.248947,0.0360497,0.0157225,-0.0195569,-0.0153247,0.0292179,-0.40439,7.945
-1.21271,-0.656876,-0.689674,-2.17507,-0.267013,1.5131,-0.0131064,0.141322,0.0204646,0.00892531,-0.011102,-0.00869948,0.0165864,-0.229563,0.249013,0.0360593,0.0157267,-0.0195621,-0.0153287,0.0292256,-0.404497,7.977
-1.21257,-0.656855,-0.689665,-2.17508,-0.267022,1.51311,-0.0133366,0.141571,0.0205007,0.00894104,-0.0111216,-0.00871481,0.0166156,-0.229968,0.249079,0.0360688,0.0157308,-0.0195672,-0.0153328,0.0292333,-0.404604,7.98
-1.21242,-0.656835,-0.689656,-2.17509,-0.26703,1.51313,-0.0135671,0.14182,0.0205368,0.00895678,-0.0111412,-0.00873015,0.0166448,-0.230373,0.249144,0.0360782,0.0157349,-0.0195723,-0.0153368,0.029241,-0.40471,8.087
-1.21228,-0.656814,-0.689647,-2.1751,-0.267039,1.51315,-0.0137981,0.142069,0.0205729,0.00897252,-0.0111607,-0.00874549,0.0166741,-0.230778,0.249209,0.0360876,0.015739,-0.0195774,-0.0153408,0.0292486,-0.404815,8.274
-1.21214,-0.656793,-0.689638,-2.17511,-0.267048,1.51316,-0.0140295,0.142319,0.020609,0.00898826,-0.0111803,-0.00876084,0.0167033,-0.231182,0.249273,0.0360969,0.0157431,-0.0195825,-0.0153447,0.0292562,-0.40492,8.192
-1.212,-0.656773,-0.689629,-2.17512,-0.267057,1.51318,-0.0142613,0.142568,0.0206451,0.00900401,-0.0111999,-0.00877618,0.0167326,-0.231587,0.249337,0.0361062,0.0157471,-0.0195875,-0.0153487,0.0292637,-0.405023,7.911
-1.21185,-0.656752,-0.68962,-2.17513,-0.267065,1.5132,-0.0144935,0.142817,0.0206812,0.00901976,-0.0112195,-0.00879154,0.0167619,-0.231993,0.249401,0.0361154,0.0157511,-0.0195925,-0.0153526,0.0292711,-0.405127,8.172
-1.21171,-0.656731,-0.689611,-2.17514,-0.267074,1.51321,-0.0147261,0.143067,0.0207173,0.00903552,-0.0112391,-0.00880689,0.0167912,-0.232398,0.249464,0.0361245,0.0157551,-0.0195975,-0.0153565,0.0292785,-0.405229,7.911
-1.21157,-0.656711,-0.689602,-2.17515,-0.267083,1.51323,-0.0149591,0.143316,0.0207534,0.00905127,-0.0112587,-0.00882225,0.0168204,-0.232803,0.249527,0.0361336,0.0157591,-0.0196024,-0.0153603,0.0292859,-0.405331,7.804
-1.21142,-0.65669,-0.689593,-2.17517,-0.267092,1.51325,-0.0151925,0.143566,0.0207896,0.00906704,-0.0112783,-0.00883762,0.0168497,-0.233209,0.249589,0.0361427,0.015763,-0.0196073,-0.0153642,0.0292932,-0.405433,7.959
-1.21128,-0.656669,-0.689584,-2.17518,-0.267101,1.51326,-0.0154263,0.143816,0.0208257,0.0090828,-0.0112979,-0.00885299,0.016879,-0.233614,0.249651,0.0361516,0.0157669,-0.0196122,-0.015368,0.0293005,-0.405533,8.086
-1.21114,-0.656648,-0.689575,-2.17519,-0.26711,1.51328,-0.0156605,0.144065,0.0208619,0.00909858,-0.0113175,-0.00886836,0.0169083,-0.23402,0.249712,0.0361605,0.0157708,-0.019617,-0.0153718,0.0293077,-0.405633,8.708
-1.21099,-0.656627,-0.689566,-2.1752,-0.267118,1.5133,-0.0158952,0.144315,0.0208981,0.00911435,-0.0113371,-0.00888373,0.0169377,-0.234425,0.249774,0.0361694,0.0157747,-0.0196218,-0.0153755,0.0293149,-0.405732,7.974
-1.21085,-0.656606,-0.689557,-2.17521,-0.267127,1.51331,-0.0161302,0.144565,0.0209343,0.00913013,-0.0113568,-0.00889911,0.016967,-0.234831,0.249834,0.0361782,0.0157785,-0.0196266,-0.0153793,0.029322,-0.405831,7.894
-1.2107,-0.656585,-0.689548,-2.17522,-0.267136,1.51333,-0.0163656,0.144815,0.0209704,0.00914591,-0.0113764,-0.0089145,0.0169963,-0.235237,0.249895,0.0361869,0.0157823,-0.0196313,-0.015383,0.0293291,-0.405929,7.812
-1.21056,-0.656564,-0.689538,-2.17523,-0.267145,1.51335,-0.0166015,0.145065,0.0210066,0.0091617,-0.011396,-0.00892988,0.0170257,-0.235643,0.249954,0.0361956,0.0157861,-0.019636,-0.0153867,0.0293361,-0.406026,8.246
-1.21041,-0.656543,-0.689529,-2.17525,-0.267154,1.51337,-0.0168377,0.145315,0.0210428,0.00917749,-0.0114157,-0.00894527,0.017055,-0.236049,0.250014,0.0362042,0.0157899,-0.0196407,-0.0153903,0.0293431,-0.406123,8.979
-1.21027,-0.656522,-0.68952,-2.17526,-0.267163,1.51338,-0.0170744,0.145565,0.0210791,0.00919328,-0.0114353,-0.00896067,0.0170843,-0.236456,0.250073,0.0362128,0.0157936,-0.0196453,-0.015394,0.0293501,-0.406219,8.75
-1.21012,-0.656501,-0.689511,-2.17527,-0.267172,1.5134,-0.0173115,0.145815,0.0211153,0.00920908,-0.011455,-0.00897606,0.0171137,-0.236862,0.250132,0.0362213,0.0157973,-0.0196499,-0.0153976,0.0293569,-0.406314,8.655
-1.20997,-0.65648,-0.689502,-2.17528,-0.267181,1.51342,-0.0175489,0.146065,0.0211515,0.00922488,-0.0114746,-0.00899146,0.0171431,-0.237268,0.25019,0.0362297,0.015801,-0.0196545,-0.0154012,0.0293638,-0.406409,8.092
-1.20983,-0.656459,-0.689492,-2.17529,-0.26719,1.51343,-0.0177868,0.146315,0.0211877,0.00924068,-0.0114943,-0.00900687,0.0171724,-0.237675,0.250248,0.0362381,0.0158046,-0.0196591,-0.0154047,0.0293706,-0.406503,7.973
-1.20968,-0.656437,-0.689483,-2.1753,-0.267199,1.51345,-0.0180251,0.146566,0.021224,0.00925649,-0.011514,-0.00902228,0.0172018,-0.238081,0.250305,0.0362464,0.0158083,-0.0196636,-0.0154083,0.0293773,-0.406596,7.946
-1.20953,-0.656416,-0.689474,-2.17531,-0.267208,1.51347,-0.0182638,0.146816,0.0212602,0.0092723,-0.0115336,-0.00903769,0.0172312,-0.238488,0.250362,0.0362547,0.0158119,-0.0196681,-0.0154118,0.029384,-0.406689,7.955
-1.20939,-0.656395,-0.689464,-2.17533,-0.267217,1.51349,-0.0185029,0.147066,0.0212965,0.00928812,-0.0115533,-0.0090531,0.0172606,-0.238895,0.250419,0.0362629,0.0158155,-0.0196725,-0.0154153,0.0293907,-0.406781,7.988
-1.20924,-0.656373,-0.689455,-2.17534,-0.267226,1.5135,-0.0187424,0.147317,0.0213328,0.00930394,-0.011573,-0.00906852,0.01729,-0.239302,0.250475,0.036271,0.015819,-0.0196769,-0.0154187,0.0293973,-0.406872,7.997
-1.20909,-0.656352,-0.689446,-2.17535,-0.267235,1.51352,-0.0189823,0.147567,0.0213691,0.00931976,-0.0115927,-0.00908395,0.0173194,-0.239709,0.250531,0.0362791,0.0158225,-0.0196813,-0.0154222,0.0294038,-0.406963,7.97
-1.20894,-0.656331,-0.689436,-2.17536,-0.267245,1.51354,-0.0192226,0.147818,0.0214053,0.00933559,-0.0116123,-0.00909937,0.0173488,-0.240116,0.250587,0.0362871,0.015826,-0.0196857,-0.0154256,0.0294103,-0.407053,8.055
-1.20879,-0.656309,-0.689427,-2.17537,-0.267254,1.51356,-0.0194634,0.148069,0.0214416,0.00935142,-0.011632,-0.0091148,0.0173782,-0.240523,0.250642,0.0362951,0.0158295,-0.01969,-0.015429,0.0294168,-0.407143,8.072
-1.20865,-0.656288,-0.689418,-2.17538,-0.267263,1.51357,-0.0197045,0.148319,0.0214779,0.00936725,-0.0116517,-0.00913023,0.0174076,-0.24093,0.250696,0.036303,0.015833,-0.0196943,-0.0154323,0.0294232,-0.407231,7.979
-1.2085,-0.656266,-0.689408,-2.1754,-0.267272,1.51359,-0.019946,0.14857,0.0215142,0.00938309,-0.0116714,-0.00914567,0.0174371,-0.241337,0.25075,0.0363109,0.0158364,-0.0196985,-0.0154357,0.0294296,-0.407319,7.95
-1.20835,-0.656244,-0.689399,-2.17541,-0.267281,1.51361,-0.020188,0.148821,0.0215506,0.00939892,-0.0116911,-0.00916111,0.0174665,-0.241745,0.250804,0.0363187,0.0158398,-0.0197028,-0.015439,0.0294359,-0.407407,7.934
-1.2082,-0.656223,-0.689389,-2.17542,-0.26729,1.51363,-0.0204303,0.149072,0.0215869,0.00941477,-0.0117108,-0.00917655,0.0174959,-0.242152,0.250858,0.0363264,0.0158432,-0.019707,-0.0154423,0.0294421,-0.407494,7.906
-1.20805,-0.656201,-0.68938,-2.17543,-0.2673,1.51364,-0.0206731,0.149323,0.0216232,0.00943061,-0.0117305,-0.009192,0.0175254,-0.24256,0.250911,0.0363341,0.0158465,-0.0197111,-0.0154455,0.0294484,-0.40758,7.993
-1.2079,-0.65618,-0.689371,-2.17544,-0.267309,1.51366,-0.0209163,0.149574,0.0216596,0.00944646,-0.0117503,-0.00920744,0.0175548,-0.242968,0.250963,0.0363417,0.0158498,-0.0197153,-0.0154488,0.0294545,-0.407665,7.785
-1.20775,-0.656158,-0.689361,-2.17545,-0.267318,1.51368,-0.0211599,0.149825,0.0216959,0.00946232,-0.01177,-0.0092229,0.0175843,-0.243375,0.251016,0.0363492,0.0158531,-0.0197194,-0.015452,0.0294607,-0.40775,7.805
-1.2076,-0.656136,-0.689352,-2.17547,-0.267327,1.5137,-0.0214038,0.150076,0.0217323,0.00947817,-0.0117897,-0.00923835,0.0176138,-0.243783,0.251067,0.0363567,0.0158564,-0.0197234,-0.0154552,0.0294667,-0.407834,7.782
-1.20745,-0.656114,-0.689342,-2.17548,-0.267336,1.51371,-0.0216482,0.150327,0.0217686,0.00949403,-0.0118094,-0.00925381,0.0176432,-0.244191,0.251119,0.0363642,0.0158596,-0.0197275,-0.0154584,0.0294728,-0.407918,7.877
-1.2073,-0.656092,-0.689333,-2.17549,-0.267346,1.51373,-0.021893,0.150578,0.021805,0.0095099,-0.0118292,-0.00926927,0.0176727,-0.244599,0.25117,0.0363716,0.0158629,-0.0197315,-0.0154615,0.0294788,-0.408,7.783
-1.20715,-0.656071,-0.689323,-2.1755,-0.267355,1.51375,-0.0221382,0.150829,0.0218414,0.00952576,-0.0118489,-0.00928474,0.0177022,-0.245007,0.25122,0.0363789,0.0158661,-0.0197355,-0.0154646,0.0294847,-0.408083,7.888
-1.207,-0.656049,-0.689314,-2.17551,-0.267364,1.51377,-0.0223839,0.151081,0.0218778,0.00954163,-0.0118686,-0.0093002,0.0177317,-0.245415,0.251271,0.0363862,0.0158692,-0.0197394,-0.0154677,0.0294906,-0.408164,7.799
-1.20685,-0.656027,-0.689304,-2.17553,-0.267374,1.51378,-0.0226299,0.151332,0.0219142,0.0095575,-0.0118884,-0.00931567,0.0177612,-0.245824,0.25132,0.0363934,0.0158724,-0.0197433,-0.0154708,0.0294964,-0.408245,7.799
-1.20669,-0.656005,-0.689294,-2.17554,-0.267383,1.5138,-0.0228763,0.151583,0.0219506,0.00957338,-0.0119081,-0.00933115,0.0177907,-0.246232,0.25137,0.0364005,0.0158755,-0.0197472,-0.0154738,0.0295022,-0.408325,7.817
-1.20654,-0.655983,-0.689285,-2.17555,-0.267392,1.51382,-0.0231232,0.151835,0.021987,0.00958926,-0.0119279,-0.00934662,0.0178202,-0.24664,0.251419,0.0364076,0.0158786,-0.019751,-0.0154768,0.029508,-0.408405,7.793
-1.20639,-0.655961,-0.689275,-2.17556,-0.267402,1.51384,-0.0233704,0.152086,0.0220234,0.00960514,-0.0119476,-0.0093621,0.0178497,-0.247049,0.251467,0.0364147,0.0158817,-0.0197549,-0.0154798,0.0295137,-0.408484,7.845
-1.20624,-0.655939,-0.689266,-2.17557,-0.267411,1.51386,-0.0236181,0.152338,0.0220598,0.00962102,-0.0119674,-0.00937759,0.0178792,-0.247457,0.251516,0.0364217,0.0158847,-0.0197586,-0.0154828,0.0295194,-0.408562,7.981
-1.20608,-0.655917,-0.689256,-2.17559,-0.267421,1.51387,-0.0238662,0.152589,0.0220962,0.00963691,-0.0119872,-0.00939307,0.0179088,-0.247866,0.251563,0.0364286,0.0158877,-0.0197624,-0.0154857,0.029525,-0.40864,7.859
-1.20593,-0.655894,-0.689246,-2.1756,-0.26743,1.51389,-0.0241146,0.152841,0.0221327,0.0096528,-0.0120069,-0.00940856,0.0179383,-0.248275,0.251611,0.0364354,0.0158907,-0.0197661,-0.0154886,0.0295305,-0.408717,7.847
-1.20578,-0.655872,-0.689237,-2.17561,-0.267439,1.51391,-0.0243635,0.153092,0.0221691,0.0096687,-0.0120267,-0.00942405,0.0179678,-0.248684,0.251658,0.0364422,0.0158937,-0.0197698,-0.0154915,0.029536,-0.408793,7.994
-1.20562,-0.65585,-0.689227,-2.17562,-0.267449,1.51393,-0.0246128,0.153344,0.0222056,0.00968459,-0.0120465,-0.00943955,0.0179974,-0.249092,0.251704,0.036449,0.0158966,-0.0197735,-0.0154944,0.0295415,-0.408869,8.057
-1.20547,-0.655828,-0.689217,-2.17563,-0.267458,1.51395,-0.0248625,0.153596,0.022242,0.00970049,-0.0120662,-0.00945504,0.0180269,-0.249501,0.251751,0.0364557,0.0158995,-0.0197771,-0.0154972,0.0295469,-0.408944,8.559
-1.20532,-0.655805,-0.689207,-2.17565,-0.267468,1.51396,-0.0251126,0.153848,0.0222785,0.0097164,-0.012086,-0.00947054,0.0180565,-0.24991,0.251796,0.0364623,0.0159024,-0.0197807,-0.0155001,0.0295523,-0.409018,7.886
-1.20516,-0.655783,-0.689198,-2.17566,-0.267477,1.51398,-0.0253632,0.1541,0.022315,0.0097323,-0.0121058,-0.00948605,0.018086,-0.250319,0.251842,0.0364689,0.0159053,-0.0197843,-0.0155029,0.0295576,-0.409092,7.837
-1.20501,-0.655761,-0.689188,-2.17567,-0.267487,1.514,-0.0256141,0.154351,0.0223514,0.00974821,-0.0121256,-0.00950155,0.0181156,-0.250729,0.251887,0.0364754,0.0159081,-0.0197878,-0.0155056,0.0295629,-0.409165,7.969
-1.20485,-0.655738,-0.689178,-2.17568,-0.267496,1.51402,-0.0258654,0.154603,0.0223879,0.00976412,-0.0121454,-0.00951706,0.0181452,-0.251138,0.251931,0.0364819,0.015911,-0.0197913,-0.0155084,0.0295682,-0.409238,8.001
-1.2047,-0.655716,-0.689168,-2.17569,-0.267506,1.51404,-0.0261172,0.154855,0.0224244,0.00978003,-0.0121652,-0.00953257,0.0181747,-0.251547,0.251976,0.0364883,0.0159138,-0.0197948,-0.0155111,0.0295733,-0.40931,8.946
-1.20454,-0.655693,-0.689159,-2.17571,-0.267515,1.51405,-0.0263694,0.155107,0.0224609,0.00979595,-0.012185,-0.00954809,0.0182043,-0.251957,0.252019,0.0364946,0.0159165,-0.0197982,-0.0155138,0.0295785,-0.409381,8.795
-1.20439,-0.655671,-0.689149,-2.17572,-0.267525,1.51407,-0.0266219,0.155359,0.0224974,0.00981187,-0.0122048,-0.0095636,0.0182339,-0.252366,0.252063,0.0365009,0.0159193,-0.0198016,-0.0155165,0.0295836,-0.409451,8.799
-1.20423,-0.655648,-0.689139,-2.17573,-0.267535,1.51409,-0.0268749,0.155612,0.0225339,0.00982779,-0.0122246,-0.00957912,0.0182635,-0.252776,0.252106,0.0365071,0.015922,-0.019805,-0.0155191,0.0295886,-0.409521,8.291
-1.20408,-0.655626,-0.689129,-2.17574,-0.267544,1.51411,-0.0271283,0.155864,0.0225704,0.00984372,-0.0122444,-0.00959464,0.0182931,-0.253185,0.252149,0.0365133,0.0159247,-0.0198084,-0.0155217,0.0295936,-0.40959,8.058
-1.20392,-0.655603,-0.689119,-2.17576,-0.267554,1.51413,-0.0273821,0.156116,0.0226069,0.00985964,-0.0122642,-0.00961017,0.0183227,-0.253595,0.252191,0.0365194,0.0159273,-0.0198117,-0.0155243,0.0295986,-0.409659,8.14
-1.20376,-0.65558,-0.689109,-2.17577,-0.267563,1.51415,-0.0276363,0.156368,0.0226435,0.00987557,-0.012284,-0.0096257,0.0183523,-0.254005,0.252233,0.0365255,0.01593,-0.019815,-0.0155269,0.0296035,-0.409727,8.016
-1.20361,-0.655558,-0.689099,-2.17578,-0.267573,1.51416,-0.0278909,0.15662,0.02268,0.00989151,-0.0123038,-0.00964122,0.0183819,-0.254414,0.252274,0.0365315,0.0159326,-0.0198182,-0.0155295,0.0296084,-0.409794,8.052
-1.20345,-0.655535,-0.68909,-2.17579,-0.267583,1.51418,-0.028146,0.156873,0.0227165,0.00990744,-0.0123237,-0.00965676,0.0184115,-0.254824,0.252315,0.0365374,0.0159352,-0.0198215,-0.015532,0.0296132,-0.409861,7.935
-1.20329,-0.655512,-0.68908,-2.17581,-0.267592,1.5142,-0.0284014,0.157125,0.0227531,0.00992338,-0.0123435,-0.00967229,0.0184411,-0.255234,0.252356,0.0365433,0.0159378,-0.0198246,-0.0155345,0.029618,-0.409927,7.808
-1.20313,-0.655489,-0.68907,-2.17582,-0.267602,1.51422,-0.0286572,0.157377,0.0227896,0.00993932,-0.0123633,-0.00968783,0.0184707,-0.255644,0.252396,0.0365491,0.0159403,-0.0198278,-0.015537,0.0296227,-0.409992,7.857
-1.20298,-0.655467,-0.68906,-2.17583,-0.267612,1.51424,-0.0289135,0.15763,0.0228262,0.00995526,-0.0123831,-0.00970337,0.0185004,-0.256054,0.252436,0.0365549,0.0159428,-0.0198309,-0.0155394,0.0296274,-0.410057,7.812
-1.20282,-0.655444,-0.68905,-2.17584,-0.267622,1.51426,-0.0291702,0.157882,0.0228627,0.00997121,-0.012403,-0.00971891,0.01853,-0.256464,0.252475,0.0365606,0.0159453,-0.019834,-0.0155419,0.029632,-0.410121,7.833
-1.20266,-0.655421,-0.68904,-2.17585,-0.267631,1.51428,-0.0294273,0.158135,0.0228993,0.00998715,-0.0124228,-0.00973445,0.0185596,-0.256874,0.252514,0.0365663,0.0159478,-0.0198371,-0.0155443,0.0296366,-0.410185,7.801
-1.2025,-0.655398,-0.68903,-2.17587,-0.267641,1.51429,-0.0296847,0.158387,0.0229359,0.0100031,-0.0124427,-0.00975,0.0185893,-0.257285,0.252553,0.0365719,0.0159502,-0.0198402,-0.0155466,0.0296411,-0.410248,7.804
-1.20234,-0.655375,-0.68902,-2.17588,-0.267651,1.51431,-0.0299426,0.15864,0.0229725,0.0100191,-0.0124625,-0.00976555,0.0186189,-0.257695,0.252591,0.0365774,0.0159526,-0.0198432,-0.015549,0.0296456,-0.41031,8.007
-1.20218,-0.655352,-0.68901,-2.17589,-0.267661,1.51433,-0.030201,0.158893,0.023009,0.010035,-0.0124823,-0.0097811,0.0186486,-0.258105,0.252629,0.0365829,0.015955,-0.0198461,-0.0155513,0.0296501,-0.410371,8.053
-1.20203,-0.655329,-0.689,-2.1759,-0.26767,1.51435,-0.0304597,0.159145,0.0230456,0.010051,-0.0125022,-0.00979665,0.0186782,-0.258516,0.252667,0.0365884,0.0159574,-0.0198491,-0.0155536,0.0296545,-0.410432,7.786
-1.20187,-0.655306,-0.688989,-2.17592,-0.26768,1.51437,-0.0307188,0.159398,0.0230822,0.0100669,-0.012522,-0.00981221,0.0187079,-0.258926,0.252704,0.0365937,0.0159598,-0.019852,-0.0155559,0.0296588,-0.410492,7.799
-1.20171,-0.655283,-0.688979,-2.17593,-0.26769,1.51439,-0.0309783,0.159651,0.0231188,0.0100829,-0.0125419,-0.00982777,0.0187376,-0.259337,0.252741,0.036599,0.0159621,-0.0198549,-0.0155582,0.0296631,-0.410552,7.879
-1.20155,-0.655259,-0.688969,-2.17594,-0.2677,1.51441,-0.0312383,0.159904,0.0231554,0.0100989,-0.0125618,-0.00984333,0.0187672,-0.259747,0.252777,0.0366043,0.0159644,-0.0198577,-0.0155604,0.0296674,-0.410611,7.841
-1.20139,-0.655236,-0.688959,-2.17595,-0.26771,1.51442,-0.0314987,0.160156,0.023192,0.0101148,-0.0125816,-0.00985889,0.0187969,-0.260158,0.252813,0.0366095,0.0159666,-0.0198606,-0.0155626,0.0296716,-0.41067,7.782
-1.20123,-0.655213,-0.688949,-2.17597,-0.26772,1.51444,-0.0317594,0.160409,0.0232286,0.0101308,-0.0126015,-0.00987446,0.0188266,-0.260569,0.252848,0.0366147,0.0159689,-0.0198633,-0.0155648,0.0296758,-0.410727,7.903
-1.20106,-0.65519,-0.688939,-2.17598,-0.26773,1.51446,-0.0320206,0.160662,0.0232653,0.0101468,-0.0126213,-0.00989002,0.0188562,-0.26098,0.252884,0.0366197,0.0159711,-0.0198661,-0.015567,0.0296799,-0.410784,8.046
-1.2009,-0.655166,-0.688929,-2.17599,-0.267739,1.51448,-0.0322822,0.160915,0.0233019,0.0101627,-0.0126412,-0.00990559,0.0188859,-0.26139,0.252918,0.0366248,0.0159733,-0.0198688,-0.0155691,0.029684,-0.410841,8.386
-1.20074,-0.655143,-0.688919,-2.17601,-0.267749,1.5145,-0.0325442,0.161168,0.0233385,0.0101787,-0.0126611,-0.00992116,0.0189156,-0.261801,0.252953,0.0366298,0.0159755,-0.0198715,-0.0155712,0.029688,-0.410897,8.034
-1.20058,-0.65512,-0.688908,-2.17602,-0.267759,1.51452,-0.0328066,0.161421,0.0233752,0.0101947,-0.012681,-0.00993674,0.0189453,-0.262212,0.252987,0.0366347,0.0159776,-0.0198742,-0.0155733,0.029692,-0.410952,8.118
-1.20042,-0.655096,-0.688898,-2.17603,-0.267769,1.51454,-0.0330695,0.161674,0.0234118,0.0102107,-0.0127008,-0.00995231,0.018975,-0.262623,0.25302,0.0366395,0.0159797,-0.0198768,-0.0155754,0.029696,-0.411006,7.944
-1.20026,-0.655073,-0.688888,-2.17604,-0.267779,1.51456,-0.0333327,0.161927,0.0234484,0.0102267,-0.0127207,-0.00996789,0.0190047,-0.263034,0.253053,0.0366443,0.0159818,-0.0198795,-0.0155774,0.0296998,-0.41106,7.991
-1.20009,-0.655049,-0.688878,-2.17606,-0.267789,1.51458,-0.0335964,0.16218,0.0234851,0.0102426,-0.0127406,-0.00998347,0.0190344,-0.263446,0.253086,0.0366491,0.0159839,-0.019882,-0.0155795,0.0297037,-0.411114,7.847
-1.19993,-0.655026,-0.688867,-2.17607,-0.267799,1.5146,-0.0338604,0.162433,0.0235217,0.0102586,-0.0127605,-0.00999905,0.0190641,-0.263857,0.253119,0.0366538,0.0159859,-0.0198846,-0.0155815,0.0297075,-0.411166,8.389
-1.19977,-0.655002,-0.688857,-2.17608,-0.267809,1.51461,-0.0341249,0.162686,0.0235584,0.0102746,-0.0127804,-0.0100146,0.0190938,-0.264268,0.253151,0.0366584,0.015988,-0.0198871,-0.0155834,0.0297113,-0.411218,9.064
-1.19961,-0.654978,-0.688847,-2.17609,-0.267819,1.51463,-0.0343898,0.16294,0.0235951,0.0102906,-0.0128003,-0.0100302,0.0191235,-0.264679,0.253182,0.036663,0.01599,-0.0198896,-0.0155854,0.029715,-0.41127,8.781
-1.19944,-0.654955,-0.688836,-2.17611,-0.267829,1.51465,-0.0346551,0.163193,0.0236317,0.0103066,-0.0128202,-0.0100458,0.0191533,-0.26509,0.253214,0.0366675,0.0159919,-0.019892,-0.0155873,0.0297186,-0.41132,8.197
-1.19928,-0.654931,-0.688826,-2.17612,-0.267839,1.51467,-0.0349208,0.163446,0.0236684,0.0103226,-0.01284,-0.0100614,0.019183,-0.265502,0.253244,0.036672,0.0159939,-0.0198945,-0.0155892,0.0297223,-0.411371,7.999
-1.19912,-0.654907,-0.688816,-2.17613,-0.26785,1.51469,-0.0351869,0.163699,0.0237051,0.0103386,-0.0128599,-0.010077,0.0192127,-0.265913,0.253275,0.0366764,0.0159958,-0.0198969,-0.0155911,0.0297258,-0.41142,7.942
-1.19895,-0.654884,-0.688805,-2.17615,-0.26786,1.51471,-0.0354534,0.163953,0.0237418,0.0103546,-0.0128798,-0.0100926,0.0192424,-0.266325,0.253305,0.0366808,0.0159977,-0.0198992,-0.0155929,0.0297294,-0.411469,7.966
-1.19879,-0.65486,-0.688795,-2.17616,-0.26787,1.51473,-0.0357204,0.164206,0.0237784,0.0103706,-0.0128997,-0.0101082,0.0192722,-0.266736,0.253335,0.0366851,0.0159996,-0.0199016,-0.0155948,0.0297329,-0.411517,8.559
-1.19862,-0.654836,-0.688785,-2.17617,-0.26788,1.51475,-0.0359877,0.164459,0.0238151,0.0103866,-0.0129196,-0.0101238,0.0193019,-0.267148,0.253364,0.0366893,0.0160014,-0.0199039,-0.0155966,0.0297363,-0.411565,8.885
-1.19846,-0.654812,-0.688774,-2.17618,-0.26789,1.51477,-0.0362555,0.164713,0.0238518,0.0104026,-0.0129396,-0.0101394,0.0193317,-0.267559,0.253393,0.0366935,0.0160033,-0.0199061,-0.0155983,0.0297397,-0.411612,9.56
-1.19829,-0.654788,-0.688764,-2.1762,-0.2679,1.51479,-0.0365237,0.164966,0.0238885,0.0104186,-0.0129595,-0.010155,0.0193614,-0.267971,0.253421,0.0366976,0.0160051,-0.0199084,-0.0156001,0.029743,-0.411658,9.433
-1.19813,-0.654764,-0.688753,-2.17621,-0.26791,1.51481,-0.0367923,0.16522,0.0239252,0.0104346,-0.0129794,-0.0101706,0.0193911,-0.268383,0.25345,0.0367017,0.0160068,-0.0199106,-0.0156018,0.0297463,-0.411704,8.071
